lr,lc,rc,ld,rd,lnnz,rnnz,sp_smdm_todense,sp_smdm_multiply,sp_smdm,bz_smsm
97180,98590,19545,0.00034241,0.03,3280673,57809313,20526,177116,197642,170605
79395,8443,600,0.00182521,0.13,1223616,658898,35,1490,1525,4607
105597,20547,17000,0.00082185,0.2,1783219,69862952,15843,80304,96147,246869
61151,40428,30892,0.00160539,0.05,3968927,62447604,17350,222158,239508,245871
103094,3795,4736,0.00041097,0.01,160807,179774,46,5669,5715,589
10147,32980,2077,2.48E-05,0.2,8309,13704913,633,510,1143,356
36687,13917,42468,0.00160539,0.01,819733,5910683,3982,57835,61817,24380
103098,53083,3307,0.00160539,0.3,8785984,52666701,1984,96925,98909,93863
119977,21911,6771,0.00018467,0.07,485477,10385826,1355,17619,18974,20069
9784,44256,33036,0.01084252,0.03,4695276,43861994,15645,201464,217109,71093
122,19410,7522,8.43E-05,0.15,200,21902015,1325,518,1843,130
48686,5235,19604,0.00370564,0.23,944632,23609110,1081,39671,40752,130118
49426,6097,15053,2.09E-05,0.07,6292,6425280,306,7838,8144,509
25107,76433,966,0.00860544,0.005,16514251,369332,118,23488,23606,2505
15043,64156,13828,4.34E-06,0.005,4188,4435922,4882,7456,12338,74
110232,84037,7524,0.00047003,0.01,4354207,6323387,4283,93198,97481,26060
27813,19015,22846,0.00056263,0.001,297559,434425,2435,17777,20212,397
127807,17075,1033,8.43E-05,0.17,183948,2999618,273,2235,2508,2408
22426,93374,5809,0.00041097,0.07,860605,37972171,9500,13120,22620,14842
11474,67752,2775,0.00370564,0.03,2880743,5641622,1655,12349,14004,5274
9956,707,25665,0.00082282,0.03,5794,544628,55,2519,2574,204
146452,49337,7831,0.00034241,0.13,2474141,50231793,11986,76759,88745,161303
123987,18238,4328,4.64E-06,0.0005,10492,39470,352,4718,5070,12
74829,80010,7295,2.48E-05,0.005,148660,2918565,3265,14292,17557,471
76183,4683,19240,4.64E-06,0.01,1655,901079,449,9802,10251,41
24703,31875,5685,0.00013363,0.23,105224,41684802,1899,4031,5930,8739
65571,44543,6915,0.00160539,0.2,4689060,61606367,2240,77241,79481,111012
43856,14221,21646,0.00163948,0.13,1022562,40019915,9395,50274,59669,127608
69464,69436,1866,0.00163948,0.0005,7907812,64802,241,26527,26768,469
61892,26952,2968,0.00019487,0.15,325074,12000889,327,3395,3722,12159
85156,55151,19511,0.00370564,0.03,17403649,32283473,14138,717463,731601,282022
121924,32659,2497,0.00078778,0.07,3136947,5710496,495,24589,25084,30504
29419,15454,19258,0.00160539,0.005,729880,1488111,1782,23218,25000,4403
91599,43031,10327,2.48E-05,0.1,97871,44442879,10305,30883,41188,21103
27178,48742,4284,0.00078778,0.2,1043603,41763735,1579,8199,9778,17205
92415,61420,11901,8.43E-05,0.03,478447,21929349,7560,33766,41326,14804
37691,48301,29061,2.48E-05,0.01,45204,14037193,8501,29921,38422,1125
83501,85018,18926,4.34E-06,0.03,30810,48273885,16326,43633,59959,1872
61642,12832,11924,0.00160539,0.03,1269878,4590409,1983,28746,30729,32331
44553,5476,37184,0.00082282,0.3,200764,61092848,1871,42372,44243,140749
70830,63687,535,8.43E-05,0.3,380231,10222208,267,970,1237,3392
141635,56061,523,0.00047003,0.1,3732153,2936046,121,6336,6457,10037
39005,1543,32615,0.00491597,0.27,295887,13588848,317,23281,23598,109396
91939,4322,8525,0.00082185,0.2,326594,7369718,462,11403,11865,36626
54107,5682,458,0.02533638,0.05,7790379,130377,23,5168,5191,2866
53417,37184,2407,2.48E-05,0.3,49319,26861164,1015,1809,2824,2773
59813,13687,4343,0.00082282,0.15,673627,8917505,572,7608,8180,23034
57938,92797,4044,0.00082185,0.0005,4418738,187676,2225,30584,32809,617
26825,1545,47487,1.65E-05,0.001,684,73405,340,8244,8584,18
40406,2013,5631,0.00047003,0.05,38238,566912,53,2693,2746,684
29404,31345,1469,0.00047003,0.2,433219,9215265,216,1465,1681,4867
95744,68794,15166,0.00160539,0.001,10574178,1043390,6288,383957,390245,10239
47940,38054,22302,0.01084252,0.07,19780276,59408042,18894,703820,722714,346706
1232,35121,20835,1.65E-05,0.001,714,731768,3764,2752,6516,27
91870,11117,14145,0.00860544,0.13,8789187,20444191,1559,302010,303569,275504
74938,69334,1053,0.00370564,0.05,19253858,3651326,187,40809,40996,16807
15414,10338,42366,0.00182521,0.0005,290856,218999,2456,22923,25379,276
6261,48044,42519,0.00160539,0.03,482917,61285722,20835,50238,71073,27531
82304,91039,2691,2.48E-05,0.25,186049,61248265,13346,4925,18271,23921
48358,54234,5866,0.00018467,0.07,484326,22272010,5595,17563,23158,18804
43659,33119,48908,0.00163948,0.01,2370629,16198144,10419,175288,185707,78562
87249,47593,1804,0.00056263,0.07,2336329,6013434,295,11750,12045,19636
91775,53017,11971,8.43E-05,0.001,410135,634686,3401,24732,28133,410
640,5666,47743,0.00082185,0.13,2983,35170330,1852,1449,3301,1404
132661,14249,1356,0.00018467,0.27,349086,5218227,89,3485,3574,10543
