lr,lc,rc,ld,rd,lnnz,rnnz,sp_right_sm_todense,only_sp_smdm,sp_smdm,bz_smsm,bz_right_sm_todense,bz_smdm
127540,34581,6895,0.00296184,0.1,13063152,23844034,8514,295133,303647,197623,1212,626736
78524,34189,1356,0.02533638,0.27,68020463,12526240,329,156229,156558,188039,282,187206
42429,42459,21720,0.00163948,0.005,2953623,4611198,5602,100520,106122,25055,4768,359834
74122,41736,4434,0.00182521,0.07,5646540,12956914,5082,49504,54586,51100,1380,148751
44352,1690,29775,0.00047003,0.27,35251,13594279,322,13580,13902,19569,279,21025
118723,60359,1978,0.00034241,0.25,2453753,29854532,1263,21604,22867,33824,633,43430
5211,22027,8867,0.02533638,0.13,2908344,25393712,1943,30528,32471,26308,1002,135179
149249,28237,4499,1.65e-05,0.25,69581,31763777,1320,17961,19281,5847,451,16301
146971,24597,2151,0.00108175,0.23,3910608,12169905,558,32406,32964,54953,1111,70740
37191,79610,13695,2.48e-05,0.05,73518,54513619,15035,16678,31713,5590,14324,48627
84888,12868,14280,0.00078778,0.15,860545,27565358,1838,39036,40874,118422,406,84722
97210,14396,17648,0.00296184,0.03,4145168,7622660,3364,178064,181428,132980,1211,452727
36175,27555,49444,0.00860544,0.05,8578138,68124160,20468,665320,685788,314825,6609,2276380
55220,10260,1949,0.02533638,0.15,14354821,3000325,96,41622,41718,36485,54,146256
70521,19135,12614,0.00370564,0.2,5000685,48278074,11667,113380,125047,222126,1269,349495
79855,32646,1287,0.01084252,0.03,28266198,1261417,113,65778,65891,18329,104,197454
112408,39653,3825,0.00013363,0.03,595644,4550693,1761,10558,12319,5447,1743,12566
98800,40382,2182,0.00370564,0.23,14784635,20269144,355,79983,80338,78570,215,200090
5814,74342,3779,0.00160539,0.15,693896,42147719,2044,6581,8625,5512,1447,17948
45989,23295,46367,0.00041097,0.05,440296,54008623,14524,70096,84620,104981,5217,159666
78857,9775,6845,0.02533638,0.15,19530045,10037439,625,223636,224261,205157,146,716857
84464,33862,3693,0.00041097,0.27,1175461,33766314,1484,21096,22580,44875,400,29759
89328,58272,4475,0.00296184,0.005,15417465,1304133,3962,157031,160993,24984,946,405243
62017,15100,12497,0.00860544,0.005,8058934,943624,2342,163160,165502,32038,403,527968
137649,41214,3684,0.00952101,0.3,54014637,45552213,1558,635772,637330,566427,790,1377951
96243,11699,14317,0.00034241,0.27,385553,45227519,1851,31069,32920,106502,621,49152
122333,30907,8624,0.00296184,0.2,11198692,53310681,1981,332941,334922,308527,1361,671466
95026,34277,7110,0.00082282,0.07,2680162,17061553,4883,48372,53255,79110,1186,128900
38113,47946,17579,0.00163948,0.01,2996014,8428636,5736,86396,92132,34443,5661,286049
42629,10613,23673,0.00296184,0.005,1340071,1256277,1774,48493,50267,11341,1507,174917
96630,63544,2636,0.00491597,0.15,30185858,25131143,1557,222254,223811,135057,394,478976
34934,38196,2189,0.00860544,0.23,11483048,19234364,846,38554,39400,42885,436,128978
50174,13136,4728,0.00108175,0.27,713000,16771400,233,9687,9920,30232,141,20122
94870,79073,1688,0.00182521,0.17,13692307,22692559,1225,59074,60299,56206,1172,147721
31340,38485,10214,0.00860544,0.15,10379285,58966077,15689,157551,173240,148568,770,543398
34501,95236,4138,0.00082487,0.05,2710407,19708694,5753,18931,24684,19469,5564,64070
102673,87802,1960,0.00015297,0.15,1379024,25825028,1707,15328,17035,22402,6407,21386
106716,6058,15324,0.00019487,0.17,125985,15782445,851,18437,19288,23662,844,33521
130034,10558,1369,0.00082282,0.17,1129696,2458915,60,5036,5096,16428,46,12018
48431,20929,13551,0.00491597,0.13,4983018,36870265,9586,122670,132256,126944,751,354559
120984,19029,15410,0.00491597,0.17,11317650,49853150,2077,558283,560360,493935,1506,1216149
31416,31011,14088,0.00182521,0.13,1778248,56798857,3154,61996,65150,76516,956,137527
26094,11484,43209,0.00182521,0.07,546972,34736264,8485,46928,55413,96047,2433,143931
102226,64341,11273,0.00491597,0.0005,32334201,362691,7996,984482,992478,10120,7780,2282682
138756,92150,2193,0.00034241,0.27,4378237,54579993,1720,55775,57495,62037,1040,86507
3712,6927,29965,0.00370564,0.13,95307,26986123,6157,5683,11840,16268,421,17945
140467,7457,3580,0.00082185,0.27,860870,7209031,170,11089,11259,46705,69,26845
29658,13200,25169,0.00015297,0.17,59889,56482074,2310,35322,37632,28430,667,25855
60567,40756,26601,0.00082282,0.05,2031142,54208257,15429,110324,125753,178256,5149,330095
81030,77505,13691,2.48e-05,0.05,155941,53058717,14594,42930,57524,9565,12858,51303
64024,3783,14414,0.00031941,0.2,77376,10908429,182,10723,10905,14163,162,17424
36628,54430,39270,0.01084252,0.01,21616675,21375423,17307,1314669,1331976,199920,11287,4354441
53186,1287,8661,0.00860544,0.25,589116,2787289,54,10255,10309,44727,37,30428
34417,1747,45555,0.00182521,0.05,109755,3979659,201,18585,18786,16654,151,41599
9633,54419,3999,0.00018467,0.23,96810,50056127,10912,3083,13995,4361,1116,5103
17115,6034,26182,0.00952101,0.13,983418,20540809,1382,36690,38072,67057,318,135060
8385,43049,18200,0.00082185,0.07,296682,54846552,13438,16980,30418,15383,14137,39547
72860,65820,10732,0.00860544,0.03,41269493,21192706,14746,744925,759671,213040,3276,2363068
31373,18572,14582,0.00013363,0.17,77862,46040037,10266,7017,17283,22668,547,22416
105402,14956,1559,0.00056263,0.23,886957,5363109,249,5159,5408,18145,322,11942
41574,22345,48113,0.00160539,0.03,1491395,32252961,18278,118470,136748,138060,4959,405632
131798,21787,10199,0.00015297,0.23,439258,51108506,1775,32713,34488,79621,902,53048
34601,31225,3279,0.00860544,0.25,9297808,25597661,987,45269,46256,55857,528,156713
113349,51649,8420,0.00296184,0.1,17340073,43493487,13920,447731,461651,276452,2156,966861
47983,6395,5719,0.00019487,0.27,59806,9877368,208,4713,4921,5877,118,6874
113168,68505,1672,0.00019487,0.25,1510772,28650228,1178,6627,7805,26317,251,20307
120261,98763,13884,0.00013363,0.03,1587188,41137929,13767,78977,92744,64466,11944,200477
128384,10670,12003,0.00370564,0.2,5076649,25618254,1210,191950,193160,268818,426,414415
86838,9468,13748,0.00056263,0.17,462599,22130378,1258,27303,28561,78186,418,51681
26551,1524,12511,0.00163948,0.15,66361,2861140,73,4015,4088,7907,52,7948
17421,3158,39206,0.02533638,0.15,1394308,18576760,1097,68101,69198,110472,399,278989
39883,47133,23406,0.00108175,0.001,2033552,1103223,5554,74286,79840,3267,5646,269512
123501,14829,9360,0.00018467,0.15,338220,20822730,1287,22228,23515,40837,283,37531
72801,50658,5087,0.00952101,0.1,35113312,25772572,1535,305298,306833,188873,487,925619
35836,24232,6056,0.00082185,0.03,713690,4402905,1758,9135,10893,9759,240,27855
133475,98824,8825,0.00013363,0.05,1762667,43609990,12158,62726,74884,67538,4187,144204
78555,9952,2893,0.00047003,0.23,367495,6622585,328,4552,4880,15269,331,9760
120986,60571,3701,0.00015297,0.23,1121006,51573176,1908,32465,34373,56019,472,34830
133870,85107,6374,0.00108175,0.001,12324834,542527,4356,275225,279581,8386,4190,575152
15715,40226,9712,0.02533638,0.0005,16017199,195342,4237,212364,216601,3759,4168,805191
85870,64383,3022,0.00160539,0.01,8875600,1945748,2843,63006,65849,18973,436,163687
149508,3241,14350,0.00108175,0.13,524280,6047541,189,30752,30941,65324,110,70935
15316,34330,5144,0.00018467,0.25,97106,44151213,1827,3166,4993,6855,920,4851
83522,10329,5803,0.00013363,0.25,115287,14986207,642,7778,8420,11870,309,12390
7300,20423,36760,0.00491597,0.05,733007,37538078,10156,49636,59792,39997,8875,162760
69353,12397,7520,0.00018467,0.13,158785,12120625,372,8986,9358,13791,393,10530
146116,15989,8028,0.00013363,0.3,312211,38513493,1397,27881,29278,62497,418,36285
50986,17220,39483,0.01084252,0.005,9520181,3399679,5186,571466,576652,107916,2985,1939672
84940,4229,2206,0.01084252,0.17,3895117,1586119,47,17821,17868,30711,34,48996
35009,9682,18090,0.00041097,0.15,139309,26274117,1630,18428,20058,28340,382,27161
77302,26516,16055,0.02533638,0.005,51934008,2128684,11231,1309572,1320803,156279,1864,1631246
75134,12373,2399,0.00056263,0.13,523066,3859369,184,4234,4418,11660,72,10097
65704,32754,5418,0.00041097,0.3,884460,53241882,2089,29828,31917,56699,679,30479
134117,56959,3187,0.00056263,0.17,4298113,30869237,1793,55633,57426,83940,365,103961
9428,79619,3270,0.01084252,0.17,8139530,44265384,11854,35959,47813,34246,1325,141460
47833,52281,11377,0.00047003,0.07,1175454,41636774,10739,42560,53299,57138,2164,100447
17759,43288,7453,0.00860544,0.05,6615729,16133031,5909,65941,71850,25215,5379,259192
108906,15711,17154,0.01084252,0.15,18552295,40427531,1894,844903,846797,676572,1371,2024098
14207,68075,5440,0.00019487,0.1,188471,37033719,8702,6835,15537,6235,8612,11087
75829,19839,6834,0.00047003,0.23,707123,31187796,1353,16901,18254,56670,283,33238
132886,46334,10865,0.00041097,0.13,2530438,65450372,15425,99769,115194,208418,2551,213491
58668,24638,17499,0.00015297,0.1,221120,43117639,10197,30209,40406,26881,9876,44458
110908,9919,2423,0.00034241,0.17,376693,4086753,88,4567,4655,12555,61,9649
110773,70145,9952,0.00013363,0.01,1038344,6981359,4524,34606,39130,10493,4162,92557
80589,17498,3604,0.00082487,0.1,1163260,6306695,524,10013,10537,25353,328,29122
47657,37735,34926,0.02533638,0.05,45564267,65898346,26232,2443637,2469869,705458,6305,8334521
114591,3158,7411,0.00034241,0.2,123935,4682145,116,8646,8762,13073,118,15212
147238,54911,7528,0.00296184,0.005,23946767,2067108,6237,676385,682622,69058,1791,1307578
65896,58582,31178,0.00041097,0.01,1586481,18265074,11603,103810,115413,43071,10288,317329
27913,2456,40722,0.00082185,0.3,56347,30007520,1014,18590,19604,41676,286,28206
69007,15791,15563,0.00047003,0.01,512212,2457758,1658,21593,23251,6432,1751,57888
126844,9195,7845,0.00860544,0.23,10037895,16593706,254,235619,235873,275244,161,539254
97040,37392,8669,0.00031941,0.13,1159001,42140629,10131,37409,47540,82931,1620,74126
35502,24051,4006,0.00370564,0.005,3164192,481860,1289,18176,19465,3600,1304,68167
99035,1713,8476,0.00370564,0.01,628689,145215,38,15490,15528,3000,30,39826
90031,42915,12382,0.00860544,0.0005,33249145,265703,7983,938475,946458,18425,7889,2415754
92784,3657,10555,0.00491597,0.07,1668300,2702430,135,36429,36564,69169,85,110946
48234,38463,11680,0.00491597,0.15,9120364,67391809,17831,167870,185701,185310,894,567868
29071,47644,32600,0.00019487,0.005,269912,7766110,8156,42208,50364,3136,8093,63568
70405,70789,18242,0.00491597,0.01,24501130,12913979,12807,754033,766840,173860,5661,2423968
15945,4543,23783,0.01084252,0.17,785460,18368965,1081,27496,28577,54377,1350,106741
47984,11376,32542,0.00018467,0.15,100812,55533733,2760,43254,46014,52002,729,46086
57185,54797,7778,8.43e-05,0.05,264131,21313253,5855,18117,23972,8250,5508,28520
108780,87037,3489,0.00078778,0.005,7458617,1518731,2891,77276,80167,13113,2935,183227
42134,16316,15230,0.00078778,0.2,541575,49701570,11101,25530,36631,73870,1001,52831
73775,21308,10383,0.00108175,0.15,1700523,33188048,7942,37852,45794,116107,1135,105876
64727,24398,9444,0.00041097,0.3,649017,69131561,2115,46482,48597,71921,1144,41937
61415,6437,15333,0.00860544,0.25,3402262,24677007,983,89064,90047,181503,283,283926
145427,2617,6079,0.00370564,0.25,1410590,3978226,71,24438,24509,94940,46,63564
21847,12959,27956,0.00160539,0.13,454553,47099860,16162,30363,46525,81903,1846,76321
122009,43256,15992,0.00056263,0.001,2969398,691785,3853,137736,141589,3010,3934,353844
3304,87024,2203,0.00370564,0.13,1065607,24929437,1744,5461,7205,3806,410,15866
129561,4065,5094,0.00013363,0.2,70381,4141777,147,6645,6792,4661,67,9750
91693,38945,5109,1.65e-05,0.2,58958,39797735,2169,19202,21371,5127,1038,21956
39809,16387,8566,0.00182521,0.07,1190744,9826828,439,17921,18360,33282,1131,61166
22403,63795,26881,0.00082487,0.03,1178949,51448535,17421,57816,75237,57760,15345,212506
24576,25126,48683,8.43e-05,0.05,52051,61162927,16533,46382,62915,23141,18050,61331
22084,19077,47798,0.00163948,0.005,690756,4559461,5027,53955,58982,11610,4671,192023
63427,28680,20661,0.00082487,0.05,1500565,29629834,8476,64903,73379,107419,2882,190964
101773,66197,4228,4.64e-06,0.25,31260,69978179,15479,4685,20164,3407,577,28617
104640,11798,5374,0.00082282,0.01,1015889,634117,118,14449,14567,3600,138,40014
139418,13043,14408,0.00108175,0.27,1967151,50741036,2076,92645,94721,285744,741,208857
48188,4012,28849,0.00108175,0.01,209165,1157612,1006,18997,20003,3651,854,46310
73266,19537,13652,0.00082185,0.23,1176437,61349870,2230,52874,55104,147765,1387,97754
126406,52269,6702,0.00047003,0.17,3105554,59560352,2471,79255,81726,145200,1797,155580
59911,37530,20157,1.65e-05,0.07,37122,52955082,13144,35805,48949,4958,12121,45493
70938,6237,4544,0.00013363,0.23,59130,6519541,111,4125,4236,4115,72,6244
127148,16270,4320,0.00108175,0.2,2237850,14058140,615,26738,27353,77931,152,68895
117448,25664,11411,1.65e-05,0.23,49765,67357941,2403,38105,40508,10190,594,31805
8770,83468,22375,0.00952101,0.001,6969995,1867678,9577,209253,218830,10412,9317,816333
140433,42083,8565,0.00860544,0.13,50857044,46859173,2469,1424733,1427202,687641,1547,2999027
60333,88658,1913,0.00041097,0.27,2198308,45797142,1847,7878,9725,20852,374,26344
108087,12610,3734,0.00041097,0.3,560157,14129721,247,9354,9601,35120,813,22541
138847,26064,5323,0.00078778,0.03,2850930,4162554,1137,46113,47250,34498,405,116383
133909,29650,11143,0.00952101,0.17,37802616,56171555,2451,1303947,1306398,816153,1678,2803943
70094,61867,23852,0.00182521,0.005,7915102,7378372,9167,317594,326761,69313,6236,1028615
112053,84912,15214,0.00078778,0.005,7495561,6459476,8306,331366,339672,45948,6352,793643
104040,52796,11297,1.65e-05,0.1,90689,59646665,13834,40079,53913,9198,13673,34151
19752,5998,36986,0.00031941,0.13,37848,28844166,6563,14359,20922,17687,433,21553
85454,49826,824,0.00047003,0.07,2001331,2875681,213,3432,3645,6517,126,11521
27990,14511,16266,0.00163948,0.13,665920,30686207,1621,28554,30175,55084,590,62377
63926,58698,21431,0.00047003,0.03,1763726,37740518,12720,86094,98814,101397,5870,245909
88263,89988,2534,0.00078778,0.23,6257109,52448941,1801,58639,60440,59596,1186,111238
127492,67894,8994,0.00019487,0.07,1686812,42746615,10729,58923,69652,86096,2869,148601
54745,18215,8454,0.00163948,0.3,1634891,46202415,1791,37951,39742,80632,559,76469
88155,79258,19942,0.00018467,0.005,1290299,7903096,8508,71163,79671,14398,8690,198703
58500,72396,2366,0.00491597,0.3,20820430,51394195,2051,77516,79567,113845,414,259288
136233,91496,888,0.00082185,0.05,10244319,4062949,209,35740,35949,18203,411,71834
134040,9258,2760,0.00491597,0.01,6100521,255554,61,57039,57100,12710,315,121570
94741,3356,15316,0.00491597,0.15,1563061,7710242,224,53350,53574,149334,118,151154
45728,52231,6071,0.00491597,0.2,11741599,63419426,6194,138506,144700,122161,15763,369161
25845,6614,29098,0.01084252,0.2,1853575,38494486,1928,78693,80621,146114,735,280707
147930,31432,996,0.00031941,0.07,1485205,2193518,303,5399,5702,9109,219,13536
